X,Y
1.4072137343968336,4.211655803587738
7.6488459311090855,1.4627424081021525
2.6041024350027633,1.50452358952225
2.499009512524756,5.941087948522324
2.1230360772373524,3.0206498824233563
7.006927167524496,9.27620975329479
6.957419241079079,4.737346584492395
4.3602981421388884,4.430365676082431
10.785931137793975,9.929309326306786
11.019607286348862,2.759939604998213
6.170246072627483,6.624478637526559
9.387857326641761,11.861956139317726
10.266905798421302,3.938183900269894
6.875833129474965,19.07474556986208
10.622891523340757,13.992099037564705
24.079492854644094,12.846077264378847
5.725969094874875,22.76949568772378
12.299145112848166,14.788674267701616
37.54209481007865,8.35684110080688
23.16702641957537,16.549726826805188
13.444183967462525,13.548845676866302
21.710185289040293,19.980175722881942
45.21936770058543,21.471956928222156
38.87359523733309,14.730690486564413
53.47410101820642,18.649431338620797
16.823007608461335,57.532861672149195
46.420250996158344,14.412912360531038
66.06858502454712,79.7097883575626
50.795123962937794,34.350951493844526
42.96363963871044,28.63259072900585
69.14233653385928,79.2491870153611
25.917095858092484,16.93908149780606
29.313938370104815,52.87531983340075
71.06868415103627,47.01875016040062
60.705471763419084,33.05804396726456
37.79903952607811,152.56761750659697
65.36327471389895,38.01430619238084
102.54318393419967,187.04713099766502
210.45158795632054,61.09251839157346
95.4811046577469,39.71021394189648
156.22464369346724,172.24458378700842
119.40171698792244,200.26593494685488
46.64932993460568,259.708165847012
203.4550375675327,59.30006319187136
55.002047977058055,137.83522999343828
342.050378058071,109.03800961161295
148.02424293815835,112.23217504514197
467.6795856171807,207.84416854107198
156.69944550048305,167.9035073903223
370.1920187828295,154.15590433897924
609.2047767377721,171.6290221552215
136.54441292284372,354.9658766719004
642.939582206886,190.7834480158487
132.6911001819983,484.0069753776561
568.0813344480562,326.1409928381816
926.3599030838604,352.524218384558
1168.3162778809217,173.71518925234523
244.1443621481859,1208.7965515663848
260.69353098063317,572.54791494031
871.273810265004,428.4442200448641
970.0991021795654,290.66852427106994
377.0867151110983,450.47299628258975
1285.2386751968493,770.977352559914
324.6183107929983,1911.1095052664348
850.1958171176445,570.6012658768306
449.28767032380324,680.8102338087921
2133.359894970608,818.6811240317027
1061.3259462243539,2343.074476739005
654.1082619765755,516.7562699878408
723.8610923742953,3806.377575462339
2162.6089500633466,1613.1369807065707
1700.7155257783081,3457.930657726412
4407.474806857603,854.2633721115707
3382.921596517381,803.2092318620611
2862.865146388067,1636.2534293770673
5633.6449252041375,4027.3182363217466
7167.780559725859,1213.2463252723874
7947.255629528672,2696.3635317524822
3685.765165459443,1293.5287910406832
2016.3894235561445,4747.402533495242
6624.132060624741,10368.560247322672
9004.933963358673,5067.1708423263035
2363.2212018908826,5897.434195848054
3674.9036141922215,7158.080874759497
5902.783417283367,4228.726121415079
11825.936234861068,7910.7858901621785
8445.642614975344,7139.559798252189
14916.285556015933,16791.719341064236
4069.783075090734,7003.05331372178
21859.416971218794,11221.033413605564
19693.74718884901,19447.19263792931
23844.120002515814,24446.164813070605
5572.967246595566,5974.076153384946
20280.20818468774,13342.576353117704
16835.769517433782,14757.984075792763
20468.831234841462,8095.130664539324
8736.357344316131,22535.460066797106
27287.94160119068,12245.621912753326
13734.68373011129,14515.812662787432
16052.069731827476,24129.4994561026
