X,Y
-8.32750735337978,-7.842230007224776
5.571283578047238,4.55592988275898
7.744048306659989,4.031549746354518
5.808604344812952,9.767764033375748
12.93469878195129,-6.7840075221824785
13.254794170109069,4.57338240946116
5.848118856887079,5.679497984219782
-5.212381338744091,-3.3308715117137186
10.07239072041847,13.352957390945138
14.529000785385707,7.722186891545702
15.897732174833058,10.781408518676853
4.808321794126144,-1.2196140900883448
-0.09821844091488696,7.447080826477691
5.154293819154573,-0.7036731285313724
9.907243513350533,14.295115245595245
10.38083939024859,9.283077417162705
12.06999595640486,6.526845435023281
17.93604452307105,14.217586752020695
2.145155342814574,3.864357668676739
10.793138104542798,5.166642764736858
16.482740798313284,4.2114973209887445
15.90568354037567,9.196731363976951
5.984197196131123,15.644692560610604
2.7738545647108612,7.129729859457816
11.754696220882085,11.850358061019238
18.305398321315064,4.8180680323913325
7.706685955553043,20.497137122120787
5.589001449414042,16.019436011740424
14.290182136981544,5.3915015904405
23.994133578564025,23.764532774667416
22.548658561729503,21.774965364983537
24.96285142553444,18.73165168171772
17.476840473506655,13.398198673591603
16.02710661637461,10.359567590961495
11.320266940476408,18.899131379056044
17.392789843353807,25.622129298199965
25.61576463216727,27.39420797743916
23.865082714325652,26.238478414972416
24.992969423256824,13.900034145225668
27.67283977010551,12.356231158479481
21.076545540264775,11.69656160197228
29.46157743318983,12.285513202010707
29.782509685381072,17.127222191634225
25.44728803767211,12.764693586764672
26.723590279257813,13.37034707685305
30.55537600465105,22.97215160447793
16.783815541449055,30.429660003540896
28.98534579534617,29.579061826472877
20.143645492221665,34.082786142305906
34.9065520046646,20.333955296998006
26.39063240370071,22.080005306481244
32.64165510844279,25.25356193145418
29.587665827055613,30.68936288852433
37.21065271070402,34.968948293557546
24.031407510507265,24.915610458683492
35.86013686864483,31.85488993375376
33.34846197722074,33.85432789068943
32.2475944411604,23.46593253236056
34.25493105084504,38.31651481141047
31.68099343926962,39.07990627910333
34.901868900896986,24.821656456820115
23.017374002616272,28.83856166555981
27.088135483408312,34.51779100665989
23.176348816589943,28.79304919865367
30.91399530147248,25.429568437002118
33.953960367777384,41.59158647358762
25.670315441486675,24.493165746215656
33.16933125731859,38.07035559006585
41.674301433607354,30.57254967638047
28.52836969853912,31.650420240606532
32.58190141080492,37.526771917746224
31.286989765439913,27.779298256453387
27.765531981026914,39.86323093859603
38.94910232340085,44.83817058806474
31.030383440168222,47.03436729783477
47.3976851094685,38.177489848981494
30.062597902126228,32.505635485519505
31.703723961113447,42.81226991637501
30.95240162082503,32.761574886019346
46.912524279808366,49.39800349962575
33.407964073400905,41.494009319902226
43.1540268628779,37.65631449383477
42.02920907185154,38.31282236294146
40.008783906745094,34.323274537042224
47.76361848257142,33.445526116393694
52.235948990552274,41.53165787787603
42.95058139577515,42.76850319410366
43.206672207381835,40.21405757899292
40.299129795873554,45.88211378194979
44.579891781478395,46.875306346370834
42.431181389283296,49.10554947603147
55.15183543773907,51.6942352236118
50.339252199466316,39.78626885341097
54.544078138090725,45.01311706435526
50.336374411420294,56.92789517877865
43.893040291088504,54.67975345303877
42.546320948054166,47.077558719865024
54.037096064524846,48.68573629627163
50.402660016458505,49.96532948729325
48.16727368483684,59.29980584204482
