X,Y
2.307007445095483,0.28259569332733214
1.6938855287809211,3.3952443960412193
4.286722110136445,2.1166637103562502
6.4752985801782,-1.1362301637791943
11.67376497493222,1.9222493843407307
19.277569880232242,1.1230829033929455
1.6306549460520643,-1.3512808924347026
7.233250257604077,2.1656980617781656
0.9010093810577899,-0.3331182117480498
26.308316796456065,1.5967934346541484
5.739835661659289,2.6055868687613457
29.928415320957903,1.8148803972952028
8.496230861598344,2.624381676275583
4.950935202661147,3.2854505887591348
8.496694271363344,1.561450240199755
4.181659090004794,3.703363523521734
33.76711401395414,2.3162828525060863
23.93916792192296,3.8359233427777597
1.3180439325556208,2.2842346023918
30.848006212817157,3.0072972461828034
6.839630741362118,2.411430399927628
53.8637134656762,0.1329909939037841
12.47506092576273,2.819565430648262
4.224834583937722,1.224466054521605
8.7749663353848,2.0316423742257586
79.53714553638247,4.631283901643812
195.6471071329703,3.012611563913617
21.658026726276212,3.015262588274856
66.55772979805747,3.01633094578836
5.928672610744876,4.372895802329649
18.02660474472992,4.162460796676348
67.23051352117035,2.134585902371529
35.01127079018781,3.1161048663464808
145.50493443712008,6.749116237915233
172.68679988816558,5.079564553161249
140.92788694994817,4.007607789637413
56.36458099287688,5.148391475783214
351.234308089707,2.582315088169538
180.08408624704774,6.0077125516560415
20.288733774595443,3.1647829060054256
94.35258099566211,4.21870265181441
103.68400976889463,4.812280734241623
241.59295584026498,4.840626832729326
30.215554985015544,3.668027642616476
261.0162255671859,4.675453802873669
256.6325258530701,5.581018974393622
1028.9181765145725,4.036325520129765
567.1980482177461,4.156776183860856
619.7712900672453,4.66010371191164
136.7189462794277,5.011306486487632
172.35514150866103,6.096373627087418
66.63376586313515,5.97476524049279
2110.7383044285507,7.569649512786004
199.94002227144924,6.829440605364585
845.9592596322203,5.817283929080527
69.77466595785795,4.865245293858518
197.25269829846513,5.582438873772361
383.34936131950013,7.659568655363811
279.1878182601725,5.839838216613966
1342.4443286246553,5.3190834576748784
1059.7332434091745,8.21515970299846
669.5798547555536,5.632881961055586
417.65415408436354,7.075506276639492
507.59229025114905,8.10099303686829
3548.717872498029,7.599271933524034
1698.494632469237,6.430079240410488
206.75118898604427,8.63443161440498
8947.05439348502,7.355246992819733
2666.9367494503977,5.140655486517565
1331.6714013370683,7.705802216676084
1289.675393514043,7.3280886356732635
2619.9796485322827,9.145912140771538
8516.866719734284,7.699863278395368
1788.012225304631,7.632068136517223
2079.139147820293,7.776522329337115
6461.290037997881,6.97905870563705
1002.8845939688257,7.1872738444928945
20010.361007852265,8.221424799423586
5411.151021887413,8.73561572314396
788.8521697232794,8.76343709099454
5520.018963350436,8.801522063469019
1635.529636865206,9.650370393561316
3465.1465501297985,8.680744620624218
10647.504228673228,7.8106123741216456
1072.0864669134864,7.813889839713081
8102.624165511124,9.603679563782878
12567.510537909737,9.276769442671846
3351.0732756959073,9.327645590527798
8645.305924754586,8.162704658477038
3617.613854628334,7.402739273994918
5531.725573603006,8.9301626293404
28891.829016068816,10.440166672115096
2074.4909837811433,9.173349198066367
3636.0266038076534,8.310431652264354
68405.94124368484,9.525627752551554
30515.11549092874,9.959714669260723
15890.738827521749,8.910348630874216
20240.882577147488,9.208556458241622
18454.467462867433,9.755748758444403
15658.16471379635,7.261966530907488
