X,Y
1.364409707122969,1.2747718327247184
1.942121110430795,1.1570714669450848
0.8522258654299071,1.626071398399053
0.6286461557377452,2.2683265486649717
2.1378746187726785,4.10843467811105
1.3878249138908567,1.604396645329375
0.8721502290327605,1.9161259576248337
1.0840454200069232,4.033686914393423
1.1738933805436191,2.4963708158158058
1.356261679017103,2.3295404446942634
0.9981950627973795,2.2658501064046894
1.0607897936371466,2.3250036289416083
1.601587598810279,2.7687520473589613
1.9410989081518082,4.089005958041557
2.0867929126714726,2.8316914914806817
2.8160899995252744,3.1759900945975956
2.184217784796101,3.4990819097808936
3.4347865743291974,2.7750411613997117
2.128401344601553,3.606487602523118
1.997752165979989,3.8304982651121384
2.9685288617784646,3.8516831627564816
3.8330979426762184,2.7834600022004508
3.273933516452046,3.8359464852336895
4.080432896597928,3.54335996328864
2.4063238326329044,4.007658736127316
3.972483781454442,4.567470367362619
4.101203045429923,5.4090440457710525
2.9749067932917663,3.9139620995956976
3.0689439664240954,3.538375486399963
3.2842397598102613,5.602650777276524
3.428141124236877,5.112520145166781
3.0565423451758713,4.767518127366975
3.4924923615231087,4.410733600878547
3.898570552798838,4.310940618180235
4.580776513336706,4.77487404269835
3.4400444787170192,4.178349746614799
3.8936321900849205,5.361586260455603
4.961936840364043,4.522380722770847
5.3619615066508075,4.624395458941021
3.7581905235466992,5.669315900529642
4.261884638352196,5.027313189342692
3.9291009590781663,6.31895308245462
5.7252638061178915,5.310538191639155
4.137178230580518,5.077208245148355
5.782951550930206,6.618389396526202
5.716210061521361,5.303032311871557
5.526293509484303,5.7548320815800915
5.713393367675103,5.269292807354398
6.268528707527086,6.677542472643708
5.234734049347762,6.631439667822435
6.456616665875603,6.612184779881991
6.59835783926338,6.174697679280507
5.3941884828012086,6.207616948613391
6.319791253643162,5.79536285599863
6.773223796362438,6.116248078493297
5.847485511118094,6.191235969363547
7.005854442450524,6.848581635046306
6.141833818740437,6.528406386957034
6.700179187038756,6.635752190688467
5.588307009972956,7.16223172214169
6.877448176676827,6.971131635540696
5.67879177294296,7.770062806058485
7.039609975723018,8.2450581678576
5.761263672411702,8.814405976249649
6.834625791942929,8.094863860434875
7.2523617432916145,7.229238318138541
7.750808565094171,7.231050988762006
6.102927364364212,8.717905448719645
7.6117104877275095,7.336841684583354
6.702760379936281,7.615843448497908
6.4867382425483475,9.343557142645102
7.908879831814327,7.609647950295764
7.847511832487357,8.571344099161069
7.7140398619648405,8.651368908247084
8.39620180181021,8.148611851224981
8.71799647070483,7.785559439533988
7.808313515517708,7.897488156082016
8.167742125948289,9.629220371243871
7.785665363541812,8.433698135980102
7.789868344612378,8.968560998939672
7.361367368738398,10.38866646400362
8.580917292095089,8.906660829191312
8.335172091581274,8.612476888074283
9.534824544027408,8.916887252976048
7.809929905843827,9.185557881540568
8.619917959555337,9.463516391901853
8.233759760801464,9.074914603214452
8.910900596901323,10.639606352880108
9.072189075120853,9.650441815157844
9.036893207995796,9.283800905408127
8.410911225254438,10.853770726347053
10.006246203358383,9.46407465675391
9.371984407477232,9.463502513373507
9.874398720749134,11.01341161239495
10.378393222504958,9.750279267399684
10.384751662721316,10.462581682965146
9.888710392827644,9.955429920025802
8.841664893485419,9.936936473043312
9.274041693130748,9.955060267147312
10.139115657574191,10.524178765456544
